MAG,N_OBS,N_CUM,BIN_RTE,CUM_RTE,MFD_FIT
3.45,19,65,7.4026e-01,2.2253e+00,1.5113e+00
3.55,5,46,1.9481e-01,1.4851e+00,1.2514e+00
3.65,10,41,3.8961e-01,1.2903e+00,1.0362e+00
3.75,3,31,1.1688e-01,9.0065e-01,8.5800e-01
3.85,5,28,1.9481e-01,7.8377e-01,7.1040e-01
3.95,1,23,3.8961e-02,5.8897e-01,5.8817e-01
4.05,4,22,1.5584e-01,5.5000e-01,4.8694e-01
4.15,1,18,2.1898e-02,3.9416e-01,4.0311e-01
4.25,2,17,4.3796e-02,3.7226e-01,3.3369e-01
4.35,1,15,2.1898e-02,3.2847e-01,2.7621e-01
4.45,2,14,4.3796e-02,3.0657e-01,2.2860e-01
4.55,1,12,2.1898e-02,2.6277e-01,1.8917e-01
4.65,3,11,6.5693e-02,2.4088e-01,1.5652e-01
4.75,1,8,2.1898e-02,1.7518e-01,1.2948e-01
4.85,1,7,2.1898e-02,1.5328e-01,1.0709e-01
4.95,1,6,2.1898e-02,1.3139e-01,8.8548e-02
5.05,0,5,0.0000e+00,1.0949e-01,7.3192e-02
5.15,1,5,2.1898e-02,1.0949e-01,6.0475e-02
5.25,1,4,2.1898e-02,8.7591e-02,4.9944e-02
5.35,0,3,0.0000e+00,6.5693e-02,4.1222e-02
5.45,1,3,2.1898e-02,6.5693e-02,3.4000e-02
5.55,0,2,0.0000e+00,4.3796e-02,2.8019e-02
5.65,0,2,0.0000e+00,4.3796e-02,2.3066e-02
5.75,1,2,2.1898e-02,4.3796e-02,1.8964e-02
5.85,0,1,0.0000e+00,2.1898e-02,1.5567e-02
5.95,0,1,0.0000e+00,2.1898e-02,1.2754e-02
6.05,1,1,2.1898e-02,2.1898e-02,1.0424e-02
6.15,0,0,0.0000e+00,0.0000e+00,8.4950e-03
6.25,0,0,0.0000e+00,0.0000e+00,6.8973e-03
6.35,0,0,0.0000e+00,0.0000e+00,5.5742e-03
6.45,0,0,0.0000e+00,0.0000e+00,4.4785e-03
6.55,0,0,0.0000e+00,0.0000e+00,3.5712e-03
6.65,0,0,0.0000e+00,0.0000e+00,2.8198e-03
6.75,0,0,0.0000e+00,0.0000e+00,2.1975e-03
6.85,0,0,0.0000e+00,0.0000e+00,1.6822e-03
6.95,0,0,0.0000e+00,0.0000e+00,1.2554e-03
7.05,0,0,0.0000e+00,0.0000e+00,9.0198e-04
7.15,0,0,0.0000e+00,0.0000e+00,6.0931e-04
7.25,0,0,0.0000e+00,0.0000e+00,3.6694e-04
7.35,0,0,0.0000e+00,0.0000e+00,1.6622e-04
7.45,0,0,0.0000e+00,0.0000e+00,-1.4227e-18
